year,month,day,order,country,session_id,page_1_main_category,page_2_model,colour,location,model_photography,price,price_2,page,higher_than_average,main_category,click_position,n_clicks_observed,is_first_click,is_last_observed_click,running_high_price_count,running_high_price_share,running_unique_pages,running_unique_models,running_unique_categories,running_unique_colours,price_delta_from_prev,category_changed_from_prev,category_frequency,colour_frequency,model_frequency
2008,4,2,3,29,591,2,B23,7,2,1,38,2,2,0,skirts,3,4,0,0,1,0.3333333333333333,1,3,1,3,0.0,0,0.2640072529465095,0.03696585071018434,0.008655182834693262
2008,4,2,4,29,591,2,B32,6,5,1,38,2,2,0,skirts,4,4,0,1,1,0.25,1,4,1,4,0.0,0,0.2640072529465095,0.09132668479903294,0.007651858567543065
2008,4,2,1,29,592,4,P43,7,3,2,38,1,3,1,sale,1,1,1,1,1,1.0,1,1,1,1,0.0,0,0.175255364158356,0.03696585071018434,0.0012934421275309761
2008,4,2,1,29,593,1,A1,8,1,1,28,2,1,0,trousers,1,4,1,0,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.024527047446358415,0.022544575400423088
2008,4,2,2,29,593,1,A2,3,1,1,43,2,1,0,trousers,2,4,0,0,0,0.0,1,2,1,2,15.0,0,0.3564944091870656,0.21770927772741008,0.027126019945602903
2008,4,2,3,29,593,1,A5,3,2,1,43,2,1,0,trousers,3,4,0,0,0,0.0,1,3,1,2,0.0,0,0.3564944091870656,0.21770927772741008,0.01861589604110003
2008,4,2,4,29,593,1,A6,3,2,1,43,2,1,0,trousers,4,4,0,1,0,0.0,1,4,1,2,0.0,0,0.3564944091870656,0.21770927772741008,0.013720157147174374
2008,4,2,1,9,594,2,B10,2,4,1,67,1,1,1,skirts,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.17448171653067393,0.021686310063463284
2008,4,2,2,9,594,2,B15,9,5,1,38,2,1,0,skirts,2,5,0,0,1,0.5,1,2,1,2,-29.0,0,0.2640072529465095,0.07014808099123603,0.010903596252644303
2008,4,2,3,9,594,2,B26,13,3,1,57,1,2,1,skirts,3,5,0,0,2,0.6666666666666666,2,3,1,3,19.0,0,0.2640072529465095,0.033593230583257784,0.007506799637352675
2008,4,2,4,9,594,1,A11,3,4,1,62,1,1,1,trousers,4,5,0,0,3,0.75,2,4,2,4,5.0,1,0.3564944091870656,0.21770927772741008,0.02279842852825627
2008,4,2,5,9,594,1,A4,3,2,2,38,2,1,0,trousers,5,5,0,1,3,0.6,2,5,2,4,-24.0,0,0.3564944091870656,0.21770927772741008,0.022375339981867633
2008,4,2,1,9,595,1,A8,3,3,1,62,1,1,1,trousers,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.3564944091870656,0.21770927772741008,0.010262919310970082
2008,4,2,2,9,595,2,B4,10,2,1,52,1,1,1,skirts,2,5,0,0,2,1.0,1,2,2,2,-10.0,1,0.2640072529465095,0.027778785131459656,0.027778785131459656
2008,4,2,3,9,595,3,C49,4,5,2,26,2,3,0,blouses,3,5,0,0,2,0.6666666666666666,2,3,3,3,-26.0,1,0.2042429737080689,0.0923541855545482,0.003650649743124811
2008,4,2,4,9,595,1,A21,1,1,1,62,1,2,1,trousers,4,5,0,0,3,0.75,3,4,3,4,36.0,1,0.3564944091870656,0.0504925959504382,0.007809005741915987
2008,4,2,5,9,595,1,A42,6,2,1,28,2,3,0,trousers,5,5,0,1,3,0.6,3,5,3,5,-34.0,0,0.3564944091870656,0.09132668479903294,0.0033847083711090963
2008,4,2,1,29,596,1,A11,3,4,1,62,1,1,1,trousers,1,2,1,0,1,1.0,1,1,1,1,0.0,0,0.3564944091870656,0.21770927772741008,0.02279842852825627
2008,4,2,2,29,596,1,A14,3,5,1,60,1,1,1,trousers,2,2,0,1,2,1.0,1,2,1,1,-2.0,0,0.3564944091870656,0.21770927772741008,0.006515563614385011
2008,4,2,1,29,597,1,A12,2,4,1,38,2,1,0,trousers,1,5,1,0,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.17448171653067393,0.01326080386823814
2008,4,2,2,29,597,1,A5,3,2,1,43,2,1,0,trousers,2,5,0,0,0,0.0,1,2,1,2,5.0,0,0.3564944091870656,0.21770927772741008,0.01861589604110003
2008,4,2,3,29,597,4,P17,2,6,2,38,1,1,1,sale,3,5,0,0,1,0.3333333333333333,1,3,2,2,-5.0,1,0.175255364158356,0.17448171653067393,0.005016621335750982
2008,4,2,4,29,597,4,P13,4,5,1,38,1,1,1,sale,4,5,0,0,2,0.5,1,4,2,3,0.0,0,0.175255364158356,0.0923541855545482,0.00242973708068903
2008,4,2,5,29,597,4,P33,9,5,1,43,1,2,1,sale,5,5,0,1,3,0.6,2,5,2,4,5.0,0,0.175255364158356,0.07014808099123603,0.003650649743124811
2008,4,2,1,29,598,4,P80,7,3,1,28,2,5,0,sale,1,2,1,0,0,0.0,1,1,1,1,0.0,0,0.175255364158356,0.03696585071018434,0.0007252946509519493
2008,4,2,2,29,598,4,P10,4,4,2,65,1,1,1,sale,2,2,0,1,1,0.5,2,2,1,2,37.0,0,0.175255364158356,0.0923541855545482,0.0015231187669990933
2008,4,2,1,9,599,2,B16,12,6,1,52,1,1,1,skirts,1,1,1,1,1,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.06035660320338471,0.010045330915684497
2008,4,2,1,29,600,4,P1,3,1,1,38,1,1,1,sale,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.175255364158356,0.21770927772741008,0.018386219401631914
2008,4,2,2,29,600,4,P36,2,6,1,43,1,2,1,sale,2,5,0,0,2,1.0,2,2,1,2,5.0,0,0.175255364158356,0.17448171653067393,0.0018374131157449381
2008,4,2,3,29,600,4,P56,2,1,1,33,2,4,0,sale,3,5,0,0,2,0.6666666666666666,3,3,1,2,-10.0,0,0.175255364158356,0.17448171653067393,0.0011604714415231188
2008,4,2,4,29,600,1,A17,2,6,1,62,1,1,1,trousers,4,5,0,0,3,0.75,3,4,2,2,29.0,1,0.3564944091870656,0.17448171653067393,0.011604714415231188
2008,4,2,5,29,600,1,A30,6,4,1,38,2,2,0,trousers,5,5,0,1,3,0.6,3,5,2,3,-24.0,0,0.3564944091870656,0.09132668479903294,0.0036748262314898763
2008,4,2,1,29,601,2,B4,10,2,1,52,1,1,1,skirts,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.027778785131459656,0.027778785131459656
2008,4,2,2,29,601,2,B9,1,3,1,48,2,1,0,skirts,2,5,0,0,1,0.5,1,2,1,2,-4.0,0,0.2640072529465095,0.0504925959504382,0.005149592021758839
2008,4,2,3,29,601,2,B19,13,1,1,38,2,2,0,skirts,3,5,0,0,1,0.3333333333333333,2,3,1,3,-10.0,0,0.2640072529465095,0.033593230583257784,0.0061891810214566335
2008,4,2,4,29,601,2,B23,7,2,1,38,2,2,0,skirts,4,5,0,0,1,0.25,2,4,1,4,0.0,0,0.2640072529465095,0.03696585071018434,0.008655182834693262
2008,4,2,5,29,601,2,B27,2,3,1,57,1,2,1,skirts,5,5,0,1,2,0.4,2,5,1,5,19.0,0,0.2640072529465095,0.17448171653067393,0.005717739498337866
2008,4,2,1,29,602,2,B6,2,2,1,52,1,1,1,skirts,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.17448171653067393,0.00490782713810819
2008,4,2,2,29,602,2,B23,7,2,1,38,2,2,0,skirts,2,5,0,0,1,0.5,2,2,1,2,-14.0,0,0.2640072529465095,0.03696585071018434,0.008655182834693262
2008,4,2,3,29,602,1,A4,3,2,2,38,2,1,0,trousers,3,5,0,0,1,0.3333333333333333,2,3,2,3,0.0,1,0.3564944091870656,0.21770927772741008,0.022375339981867633
2008,4,2,4,29,602,1,A15,14,5,2,33,2,1,0,trousers,4,5,0,0,1,0.25,2,4,2,4,-5.0,0,0.3564944091870656,0.08348141432456936,0.02076760350559081
2008,4,2,5,29,602,3,C40,14,2,2,28,2,3,0,blouses,5,5,0,1,1,0.2,3,5,3,4,-5.0,1,0.2042429737080689,0.08348141432456936,0.004823209428830463
2008,4,2,1,29,603,3,C1,4,1,2,28,2,1,0,blouses,1,5,1,0,0,0.0,1,1,1,1,0.0,0,0.2042429737080689,0.0923541855545482,0.00806285886974917
2008,4,2,2,29,603,3,C40,14,2,2,28,2,3,0,blouses,2,5,0,0,0,0.0,2,2,1,2,0.0,0,0.2042429737080689,0.08348141432456936,0.004823209428830463
2008,4,2,3,29,603,3,C53,14,6,1,38,2,3,0,blouses,3,5,0,0,0,0.0,2,3,1,2,10.0,0,0.2042429737080689,0.08348141432456936,0.0026473254759746146
2008,4,2,4,29,603,1,A1,8,1,1,28,2,1,0,trousers,4,5,0,0,0,0.0,2,4,2,3,-10.0,1,0.3564944091870656,0.024527047446358415,0.022544575400423088
2008,4,2,5,29,603,1,A9,3,3,1,82,1,1,1,trousers,5,5,0,1,1,0.2,2,5,2,4,54.0,0,0.3564944091870656,0.21770927772741008,0.01317618615896041
2008,4,2,1,29,604,1,A8,3,3,1,62,1,1,1,trousers,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.3564944091870656,0.21770927772741008,0.010262919310970082
2008,4,2,2,29,604,1,A9,3,3,1,82,1,1,1,trousers,2,5,0,0,2,1.0,1,2,1,1,20.0,0,0.3564944091870656,0.21770927772741008,0.01317618615896041
2008,4,2,3,29,604,1,A6,3,2,1,43,2,1,0,trousers,3,5,0,0,2,0.6666666666666666,1,3,1,1,-39.0,0,0.3564944091870656,0.21770927772741008,0.013720157147174374
2008,4,2,4,29,604,1,A10,3,4,1,38,2,1,0,trousers,4,5,0,0,2,0.5,1,4,1,1,-5.0,0,0.3564944091870656,0.21770927772741008,0.015061952251435478
2008,4,2,5,29,604,1,A2,3,1,1,43,2,1,0,trousers,5,5,0,1,2,0.4,1,5,1,1,5.0,0,0.3564944091870656,0.21770927772741008,0.027126019945602903
2008,4,2,1,29,605,3,C6,6,2,1,33,2,1,0,blouses,1,5,1,0,0,0.0,1,1,1,1,0.0,0,0.2042429737080689,0.09132668479903294,0.004726503475370202
2008,4,2,2,29,605,3,C16,13,6,1,28,2,1,0,blouses,2,5,0,0,0,0.0,1,2,1,2,-5.0,0,0.2042429737080689,0.033593230583257784,0.003650649743124811
2008,4,2,3,29,605,3,C33,14,5,1,48,1,2,1,blouses,3,5,0,0,1,0.3333333333333333,2,3,1,3,20.0,0,0.2042429737080689,0.08348141432456936,0.003082502266545784
2008,4,2,4,29,605,3,C42,7,2,1,28,2,3,0,blouses,4,5,0,0,1,0.25,3,4,1,4,-20.0,0,0.2042429737080689,0.03696585071018434,0.0018978543366576005
2008,4,2,5,29,605,1,A15,14,5,2,33,2,1,0,trousers,5,5,0,1,1,0.2,3,5,2,4,5.0,1,0.3564944091870656,0.08348141432456936,0.02076760350559081
2008,4,2,1,29,606,1,A2,3,1,1,43,2,1,0,trousers,1,5,1,0,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.21770927772741008,0.027126019945602903
2008,4,2,2,29,606,1,A5,3,2,1,43,2,1,0,trousers,2,5,0,0,0,0.0,1,2,1,1,0.0,0,0.3564944091870656,0.21770927772741008,0.01861589604110003
2008,4,2,3,29,606,1,A7,3,3,1,43,2,1,0,trousers,3,5,0,0,0,0.0,1,3,1,1,0.0,0,0.3564944091870656,0.21770927772741008,0.011193714113025083
2008,4,2,4,29,606,1,A8,3,3,1,62,1,1,1,trousers,4,5,0,0,1,0.25,1,4,1,1,19.0,0,0.3564944091870656,0.21770927772741008,0.010262919310970082
2008,4,2,5,29,606,1,A17,2,6,1,62,1,1,1,trousers,5,5,0,1,2,0.4,1,5,1,2,0.0,0,0.3564944091870656,0.17448171653067393,0.011604714415231188
2008,4,2,1,29,607,2,B24,11,2,1,57,1,2,1,skirts,1,4,1,0,1,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.030740404956180113,0.011834391054699306
2008,4,2,2,29,607,1,A22,4,2,1,62,1,2,1,trousers,2,4,0,0,2,1.0,1,2,2,2,5.0,1,0.3564944091870656,0.0923541855545482,0.0031187669990933816
2008,4,2,3,29,607,4,P7,4,3,2,28,2,1,0,sale,3,4,0,0,2,0.6666666666666666,2,3,3,2,-34.0,1,0.175255364158356,0.0923541855545482,0.0026473254759746146
2008,4,2,4,29,607,4,P23,6,2,2,28,2,2,0,sale,4,4,0,1,2,0.5,2,4,3,3,0.0,0,0.175255364158356,0.09132668479903294,0.0036143850105772135
2008,4,2,1,29,608,1,A17,2,6,1,62,1,1,1,trousers,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.3564944091870656,0.17448171653067393,0.011604714415231188
2008,4,2,2,29,608,1,A4,3,2,2,38,2,1,0,trousers,2,5,0,0,1,0.5,1,2,1,2,-24.0,0,0.3564944091870656,0.21770927772741008,0.022375339981867633
2008,4,2,3,29,608,1,A15,14,5,2,33,2,1,0,trousers,3,5,0,0,1,0.3333333333333333,1,3,1,3,-5.0,0,0.3564944091870656,0.08348141432456936,0.02076760350559081
2008,4,2,4,29,608,1,A13,1,5,1,28,2,1,0,trousers,4,5,0,0,1,0.25,1,4,1,4,-5.0,0,0.3564944091870656,0.0504925959504382,0.013127833182230281
2008,4,2,5,29,608,2,B8,4,3,2,52,1,1,1,skirts,5,5,0,1,2,0.4,1,5,2,5,24.0,1,0.2640072529465095,0.0923541855545482,0.0036022967663946813
2008,4,2,1,29,609,2,B31,9,5,1,57,1,2,1,skirts,1,3,1,0,1,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.07014808099123603,0.008485947416137805
2008,4,2,2,29,609,3,C17,14,6,1,48,1,1,1,blouses,2,3,0,0,2,1.0,2,2,2,2,-9.0,1,0.2042429737080689,0.08348141432456936,0.00971894832275612
2008,4,2,3,29,609,3,C7,13,3,1,48,1,1,1,blouses,3,3,0,1,3,1.0,2,3,2,3,0.0,0,0.2042429737080689,0.033593230583257784,0.007796917497733454
2008,4,2,1,29,610,4,P15,4,5,2,38,1,1,1,sale,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.175255364158356,0.0923541855545482,0.008606829857963131
2008,4,2,2,29,610,4,P16,7,6,1,33,2,1,0,sale,2,5,0,0,1,0.5,1,2,1,2,-5.0,0,0.175255364158356,0.03696585071018434,0.010299184043517678
2008,4,2,3,29,610,2,B3,12,1,1,52,1,1,1,skirts,3,5,0,0,2,0.6666666666666666,1,3,2,3,19.0,1,0.2640072529465095,0.06035660320338471,0.009634330613478393
2008,4,2,4,29,610,4,P14,2,5,2,38,1,1,1,sale,4,5,0,0,3,0.75,1,4,2,4,-14.0,1,0.175255364158356,0.17448171653067393,0.003892414626775461
2008,4,2,5,29,610,4,P3,2,1,1,48,1,1,1,sale,5,5,0,1,4,0.8,1,5,2,4,10.0,0,0.175255364158356,0.17448171653067393,0.006273798730734361
2008,4,2,1,29,611,1,A1,8,1,1,28,2,1,0,trousers,1,5,1,0,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.024527047446358415,0.022544575400423088
2008,4,2,2,29,611,1,A2,3,1,1,43,2,1,0,trousers,2,5,0,0,0,0.0,1,2,1,2,15.0,0,0.3564944091870656,0.21770927772741008,0.027126019945602903
2008,4,2,3,29,611,1,A4,3,2,2,38,2,1,0,trousers,3,5,0,0,0,0.0,1,3,1,2,-5.0,0,0.3564944091870656,0.21770927772741008,0.022375339981867633
2008,4,2,4,29,611,1,A6,3,2,1,43,2,1,0,trousers,4,5,0,0,0,0.0,1,4,1,2,5.0,0,0.3564944091870656,0.21770927772741008,0.013720157147174374
2008,4,2,5,29,611,4,P16,7,6,1,33,2,1,0,sale,5,5,0,1,0,0.0,1,5,2,3,-10.0,1,0.175255364158356,0.03696585071018434,0.010299184043517678
2008,4,2,1,29,612,3,C3,6,1,2,23,2,1,0,blouses,1,4,1,0,0,0.0,1,1,1,1,0.0,0,0.2042429737080689,0.09132668479903294,0.004194620731338773
2008,4,2,2,29,612,3,C11,7,4,1,33,2,1,0,blouses,2,4,0,0,0,0.0,1,2,1,2,10.0,0,0.2042429737080689,0.03696585071018434,0.005125415533393775
2008,4,2,3,29,612,3,C7,13,3,1,48,1,1,1,blouses,3,4,0,0,1,0.3333333333333333,1,3,1,3,15.0,0,0.2042429737080689,0.033593230583257784,0.007796917497733454
2008,4,2,4,29,612,2,B11,2,4,1,43,2,1,0,skirts,4,4,0,1,1,0.25,1,4,2,4,-5.0,1,0.2640072529465095,0.17448171653067393,0.011822302810516773
2008,4,2,1,29,613,1,A1,8,1,1,28,2,1,0,trousers,1,5,1,0,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.024527047446358415,0.022544575400423088
2008,4,2,2,29,613,1,A2,3,1,1,43,2,1,0,trousers,2,5,0,0,0,0.0,1,2,1,2,15.0,0,0.3564944091870656,0.21770927772741008,0.027126019945602903
2008,4,2,3,29,613,1,A12,2,4,1,38,2,1,0,trousers,3,5,0,0,0,0.0,1,3,1,3,-5.0,0,0.3564944091870656,0.17448171653067393,0.01326080386823814
2008,4,2,4,29,613,1,A12,2,4,1,38,2,1,0,trousers,4,5,0,0,0,0.0,1,3,1,3,0.0,0,0.3564944091870656,0.17448171653067393,0.01326080386823814
2008,4,2,5,29,613,1,A9,3,3,1,82,1,1,1,trousers,5,5,0,1,1,0.2,1,4,1,3,44.0,0,0.3564944091870656,0.21770927772741008,0.01317618615896041
2008,4,2,1,29,614,3,C8,2,3,2,48,1,1,1,blouses,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.2042429737080689,0.17448171653067393,0.005705651254155334
2008,4,2,2,29,614,3,C3,6,1,2,23,2,1,0,blouses,2,5,0,0,1,0.5,1,2,1,2,-25.0,0,0.2042429737080689,0.09132668479903294,0.004194620731338773
2008,4,2,3,29,614,3,C25,2,3,1,33,2,2,0,blouses,3,5,0,0,1,0.3333333333333333,2,3,1,2,10.0,0,0.2042429737080689,0.17448171653067393,0.0020912662435781204
2008,4,2,4,29,614,4,P36,2,6,1,43,1,2,1,sale,4,5,0,0,2,0.5,2,4,2,2,10.0,1,0.175255364158356,0.17448171653067393,0.0018374131157449381
2008,4,2,5,29,614,2,B27,2,3,1,57,1,2,1,skirts,5,5,0,1,3,0.6,2,5,3,2,14.0,1,0.2640072529465095,0.17448171653067393,0.005717739498337866
2008,4,2,1,29,615,1,A12,2,4,1,38,2,1,0,trousers,1,5,1,0,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.17448171653067393,0.01326080386823814
2008,4,2,2,29,615,1,A34,2,6,1,38,2,2,0,trousers,2,5,0,0,0,0.0,2,2,1,1,0.0,0,0.3564944091870656,0.17448171653067393,0.002852825627077667
2008,4,2,3,29,615,2,B21,12,1,1,67,1,2,1,skirts,3,5,0,0,1,0.3333333333333333,2,3,2,2,29.0,1,0.2640072529465095,0.06035660320338471,0.005838621940163192
2008,4,2,4,29,615,2,B22,2,2,1,67,1,2,1,skirts,4,5,0,0,2,0.5,2,4,2,2,0.0,0,0.2640072529465095,0.17448171653067393,0.0020791779993955877
2008,4,2,5,29,615,3,C19,12,1,1,48,1,2,1,blouses,5,5,0,1,3,0.6,2,5,3,2,-19.0,1,0.2042429737080689,0.06035660320338471,0.0031671199758235118
2008,4,2,1,29,616,1,A17,2,6,1,62,1,1,1,trousers,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.3564944091870656,0.17448171653067393,0.011604714415231188
2008,4,2,2,29,616,1,A10,3,4,1,38,2,1,0,trousers,2,5,0,0,1,0.5,1,2,1,2,-24.0,0,0.3564944091870656,0.21770927772741008,0.015061952251435478
2008,4,2,3,29,616,2,B1,4,1,1,57,1,1,1,skirts,3,5,0,0,2,0.6666666666666666,1,3,2,3,19.0,1,0.2640072529465095,0.0923541855545482,0.012269567845270474
2008,4,2,4,29,616,2,B10,2,4,1,67,1,1,1,skirts,4,5,0,0,3,0.75,1,4,2,3,10.0,0,0.2640072529465095,0.17448171653067393,0.021686310063463284
2008,4,2,5,29,616,2,B32,6,5,1,38,2,2,0,skirts,5,5,0,1,3,0.6,2,5,2,4,-29.0,0,0.2640072529465095,0.09132668479903294,0.007651858567543065
2008,4,2,1,29,617,2,B21,12,1,1,67,1,2,1,skirts,1,1,1,1,1,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.06035660320338471,0.005838621940163192
2008,4,2,1,29,618,4,P1,3,1,1,38,1,1,1,sale,1,1,1,1,1,1.0,1,1,1,1,0.0,0,0.175255364158356,0.21770927772741008,0.018386219401631914
2008,4,2,1,29,619,3,C1,4,1,2,28,2,1,0,blouses,1,5,1,0,0,0.0,1,1,1,1,0.0,0,0.2042429737080689,0.0923541855545482,0.00806285886974917
2008,4,2,2,29,619,4,P4,4,2,1,38,1,1,1,sale,2,5,0,0,1,0.5,1,2,2,1,10.0,1,0.175255364158356,0.0923541855545482,0.006491387126019946
2008,4,2,3,29,619,4,P14,2,5,2,38,1,1,1,sale,3,5,0,0,2,0.6666666666666666,1,3,2,2,0.0,0,0.175255364158356,0.17448171653067393,0.003892414626775461
2008,4,2,4,29,619,3,C8,2,3,2,48,1,1,1,blouses,4,5,0,0,3,0.75,1,4,2,2,10.0,1,0.2042429737080689,0.17448171653067393,0.005705651254155334
2008,4,2,5,29,619,3,C1,4,1,2,28,2,1,0,blouses,5,5,0,1,3,0.6,1,4,2,2,-20.0,0,0.2042429737080689,0.0923541855545482,0.00806285886974917
2008,4,2,1,29,620,3,C16,13,6,1,28,2,1,0,blouses,1,5,1,0,0,0.0,1,1,1,1,0.0,0,0.2042429737080689,0.033593230583257784,0.003650649743124811
2008,4,2,2,29,620,2,B4,10,2,1,52,1,1,1,skirts,2,5,0,0,1,0.5,1,2,2,2,24.0,1,0.2640072529465095,0.027778785131459656,0.027778785131459656
2008,4,2,3,29,620,2,B32,6,5,1,38,2,2,0,skirts,3,5,0,0,1,0.3333333333333333,2,3,2,3,-14.0,0,0.2640072529465095,0.09132668479903294,0.007651858567543065
2008,4,2,4,29,620,1,A18,4,6,1,38,2,1,0,trousers,4,5,0,0,1,0.25,2,4,3,4,0.0,1,0.3564944091870656,0.0923541855545482,0.006781504986400726
2008,4,2,5,29,620,1,A11,3,4,1,62,1,1,1,trousers,5,5,0,1,2,0.4,2,5,3,5,24.0,0,0.3564944091870656,0.21770927772741008,0.02279842852825627
2008,4,2,1,29,621,2,B13,12,5,2,62,1,1,1,skirts,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.06035660320338471,0.01627077666968873
2008,4,2,2,29,621,2,B12,2,4,1,38,2,1,0,skirts,2,5,0,0,1,0.5,1,2,1,2,-24.0,0,0.2640072529465095,0.17448171653067393,0.010323360531882745
2008,4,2,3,29,621,2,B10,2,4,1,67,1,1,1,skirts,3,5,0,0,2,0.6666666666666666,1,3,1,2,29.0,0,0.2640072529465095,0.17448171653067393,0.021686310063463284
2008,4,2,4,29,621,2,B26,13,3,1,57,1,2,1,skirts,4,5,0,0,3,0.75,2,4,1,3,-10.0,0,0.2640072529465095,0.033593230583257784,0.007506799637352675
2008,4,2,5,29,621,2,B28,9,4,1,38,2,2,0,skirts,5,5,0,1,3,0.6,2,5,1,4,-19.0,0,0.2640072529465095,0.07014808099123603,0.0021154427319431852
2008,4,2,1,29,622,3,C1,4,1,2,28,2,1,0,blouses,1,3,1,0,0,0.0,1,1,1,1,0.0,0,0.2042429737080689,0.0923541855545482,0.00806285886974917
2008,4,2,2,29,622,4,P2,3,1,1,28,2,1,0,sale,2,3,0,0,0,0.0,1,2,2,2,0.0,1,0.175255364158356,0.21770927772741008,0.005935327893623451
2008,4,2,3,29,622,4,P4,4,2,1,38,1,1,1,sale,3,3,0,1,1,0.3333333333333333,1,3,2,2,10.0,0,0.175255364158356,0.0923541855545482,0.006491387126019946
2008,4,2,1,29,623,1,A32,2,5,1,38,2,2,0,trousers,1,5,1,0,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.17448171653067393,0.0032880024176488365
2008,4,2,2,29,623,4,P9,4,3,2,23,2,1,0,sale,2,5,0,0,0,0.0,2,2,2,2,-15.0,1,0.175255364158356,0.0923541855545482,0.00252644303414929
2008,4,2,3,29,623,3,C58,14,2,2,48,1,4,1,blouses,3,5,0,0,1,0.3333333333333333,3,3,3,3,25.0,1,0.2042429737080689,0.08348141432456936,0.001958295557570263
2008,4,2,4,29,623,3,C58,14,2,2,48,1,4,1,blouses,4,5,0,0,2,0.5,3,3,3,3,0.0,0,0.2042429737080689,0.08348141432456936,0.001958295557570263
2008,4,2,5,29,623,3,C50,9,5,2,20,2,3,0,blouses,5,5,0,1,2,0.4,4,4,3,4,-28.0,0,0.2042429737080689,0.07014808099123603,0.003771532184950136
2008,4,2,1,29,624,1,A22,4,2,1,62,1,2,1,trousers,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.3564944091870656,0.0923541855545482,0.0031187669990933816
2008,4,2,2,29,624,1,A30,6,4,1,38,2,2,0,trousers,2,5,0,0,1,0.5,1,2,1,2,-24.0,0,0.3564944091870656,0.09132668479903294,0.0036748262314898763
2008,4,2,3,29,624,1,A34,2,6,1,38,2,2,0,trousers,3,5,0,0,1,0.3333333333333333,1,3,1,3,0.0,0,0.3564944091870656,0.17448171653067393,0.002852825627077667
2008,4,2,4,29,624,1,A38,6,1,1,62,1,3,1,trousers,4,5,0,0,2,0.5,2,4,1,3,24.0,0,0.3564944091870656,0.09132668479903294,0.0022725899063161074
2008,4,2,5,29,624,1,A43,2,3,1,62,1,3,1,trousers,5,5,0,1,3,0.6,2,5,1,3,0.0,0,0.3564944091870656,0.17448171653067393,0.0009307948020550015
2008,4,2,1,29,625,2,B4,10,2,1,52,1,1,1,skirts,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.027778785131459656,0.027778785131459656
2008,4,2,2,29,625,2,B1,4,1,1,57,1,1,1,skirts,2,5,0,0,2,1.0,1,2,1,2,5.0,0,0.2640072529465095,0.0923541855545482,0.012269567845270474
2008,4,2,3,29,625,3,C6,6,2,1,33,2,1,0,blouses,3,5,0,0,2,0.6666666666666666,1,3,2,3,-24.0,1,0.2042429737080689,0.09132668479903294,0.004726503475370202
2008,4,2,4,29,625,1,A4,3,2,2,38,2,1,0,trousers,4,5,0,0,2,0.5,1,4,3,4,5.0,1,0.3564944091870656,0.21770927772741008,0.022375339981867633
2008,4,2,5,29,625,4,P9,4,3,2,23,2,1,0,sale,5,5,0,1,2,0.4,1,5,4,4,-15.0,1,0.175255364158356,0.0923541855545482,0.00252644303414929
2008,4,2,1,29,626,4,P1,3,1,1,38,1,1,1,sale,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.175255364158356,0.21770927772741008,0.018386219401631914
2008,4,2,2,29,626,4,P14,2,5,2,38,1,1,1,sale,2,5,0,0,2,1.0,1,2,1,2,0.0,0,0.175255364158356,0.17448171653067393,0.003892414626775461
2008,4,2,3,29,626,4,P13,4,5,1,38,1,1,1,sale,3,5,0,0,3,1.0,1,3,1,3,0.0,0,0.175255364158356,0.0923541855545482,0.00242973708068903
2008,4,2,4,29,626,4,P9,4,3,2,23,2,1,0,sale,4,5,0,0,3,0.75,1,4,1,3,-15.0,0,0.175255364158356,0.0923541855545482,0.00252644303414929
2008,4,2,5,29,626,3,C4,4,2,1,48,1,1,1,blouses,5,5,0,1,4,0.8,1,5,2,3,25.0,1,0.2042429737080689,0.0923541855545482,0.005959504381988516
2008,4,2,1,29,627,4,P39,14,1,1,43,1,3,1,sale,1,1,1,1,1,1.0,1,1,1,1,0.0,0,0.175255364158356,0.08348141432456936,0.0030341492898156544
2008,4,2,1,29,628,1,A13,1,5,1,28,2,1,0,trousers,1,5,1,0,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.0504925959504382,0.013127833182230281
