month,day,order,country,session ID,page 2 (clothing model),colour,location,model photography,price,page,main_category,higher_than_average
4,29,6,Poland,6587,C16,violet,6,en face,28,1,blouses,0
4,29,7,Poland,6587,C42,green,2,en face,28,3,blouses,0
4,29,8,Poland,6587,C46,black,4,en face,48,3,blouses,1
4,29,9,Poland,6587,B10,black,4,en face,67,1,skirts,1
4,29,10,Poland,6587,B14,black,5,en face,62,1,skirts,1
4,29,11,Poland,6587,B22,black,2,en face,67,2,skirts,1
4,29,12,Poland,6587,B21,red,1,en face,67,2,skirts,1
4,29,13,Poland,6587,B24,pink,2,en face,57,2,skirts,1
4,29,14,Poland,6587,B25,gray,3,en face,38,2,skirts,0
4,29,15,Poland,6587,B26,violet,3,en face,57,2,skirts,1
4,29,16,Poland,6587,B32,gray,5,en face,38,2,skirts,0
4,29,1,Poland,6588,P16,green,6,en face,33,1,sale,0
4,29,1,Poland,6589,C4,brown,2,en face,48,1,blouses,1
4,29,2,Poland,6589,C24,red,2,en face,33,2,blouses,0
4,29,3,Poland,6589,C49,brown,5,profile,26,3,blouses,0
4,29,4,Poland,6589,C49,brown,5,profile,26,3,blouses,0
4,29,5,Poland,6589,C50,of many colors,5,profile,20,3,blouses,0
4,29,6,Poland,6589,A15,white,5,profile,33,1,trousers,0
4,29,1,Poland,6590,B1,brown,1,en face,57,1,skirts,1
4,29,2,Poland,6590,B16,red,6,en face,52,1,skirts,1
4,29,3,Poland,6590,B6,black,2,en face,52,1,skirts,1
4,29,1,Poland,6591,P1,blue,1,en face,38,1,sale,1
4,29,1,Poland,6592,P15,brown,5,profile,38,1,sale,1
4,29,2,Poland,6592,P5,blue,2,en face,23,1,sale,0
4,29,3,Poland,6592,P1,blue,1,en face,38,1,sale,1
4,29,4,Poland,6592,P1,blue,1,en face,38,1,sale,1
4,29,5,Poland,6592,P13,brown,5,en face,38,1,sale,1
4,29,6,Poland,6592,P13,brown,5,en face,38,1,sale,1
4,29,7,Poland,6592,P13,brown,5,en face,38,1,sale,1
4,29,8,Poland,6592,P12,brown,4,en face,33,1,sale,0
4,29,9,Poland,6592,P12,brown,4,en face,33,1,sale,0
4,29,10,Poland,6592,P12,brown,4,en face,33,1,sale,0
4,29,11,Poland,6592,P14,black,5,profile,38,1,sale,1
4,29,12,Poland,6592,P6,black,2,en face,43,1,sale,1
4,29,13,Poland,6592,P6,black,2,en face,43,1,sale,1
4,29,14,Poland,6592,P8,black,3,en face,28,1,sale,0
4,29,15,Poland,6592,P9,brown,3,profile,23,1,sale,0
4,29,16,Poland,6592,P9,brown,3,profile,23,1,sale,0
4,29,17,Poland,6592,P16,green,6,en face,33,1,sale,0
4,29,18,Poland,6592,P16,green,6,en face,33,1,sale,0
4,29,19,Poland,6592,P17,black,6,profile,38,1,sale,1
4,29,20,Poland,6592,P19,black,1,en face,48,2,sale,1
4,29,21,Poland,6592,P19,black,1,en face,48,2,sale,1
4,29,22,Poland,6592,P20,green,1,en face,23,2,sale,0
4,29,23,Poland,6592,P20,green,1,en face,23,2,sale,0
4,29,24,Poland,6592,P23,gray,2,profile,28,2,sale,0
4,29,25,Poland,6592,P23,gray,2,profile,28,2,sale,0
4,29,26,Poland,6592,P24,gray,2,en face,43,2,sale,1
4,29,27,Poland,6592,P24,gray,2,en face,43,2,sale,1
4,29,28,Poland,6592,P25,black,3,profile,43,2,sale,1
4,29,29,Poland,6592,P25,black,3,profile,43,2,sale,1
4,29,30,Poland,6592,P26,brown,3,en face,43,2,sale,1
4,29,31,Poland,6592,P26,brown,3,en face,43,2,sale,1
4,29,32,Poland,6592,P27,gray,3,profile,33,2,sale,0
4,29,33,Poland,6592,P27,gray,3,profile,33,2,sale,0
4,29,34,Poland,6592,P27,gray,3,profile,33,2,sale,0
4,29,35,Poland,6592,P29,burgundy,4,profile,33,2,sale,0
4,29,36,Poland,6592,P30,brown,4,en face,33,2,sale,0
4,29,37,Poland,6592,P30,brown,4,en face,33,2,sale,0
4,29,38,Poland,6592,P30,brown,4,en face,33,2,sale,0
4,29,39,Poland,6592,P31,black,5,profile,33,2,sale,0
4,29,40,Poland,6592,P32,blue,5,profile,43,2,sale,1
4,29,41,Poland,6592,P32,blue,5,profile,43,2,sale,1
4,29,42,Poland,6592,P33,of many colors,5,en face,43,2,sale,1
4,29,43,Poland,6592,P33,of many colors,5,en face,43,2,sale,1
4,29,44,Poland,6592,P34,of many colors,6,profile,48,2,sale,1
4,29,45,Poland,6592,P34,of many colors,6,profile,48,2,sale,1
4,29,46,Poland,6592,P35,brown,6,en face,28,2,sale,0
4,29,47,Poland,6592,P36,black,6,en face,43,2,sale,1
4,29,48,Poland,6592,P36,black,6,en face,43,2,sale,1
4,29,49,Poland,6592,P38,of many colors,1,en face,33,3,sale,0
4,29,50,Poland,6592,P38,of many colors,1,en face,33,3,sale,0
4,29,51,Poland,6592,P38,of many colors,1,en face,33,3,sale,0
4,29,52,Poland,6592,P39,white,1,en face,43,3,sale,1
4,29,53,Poland,6592,P39,white,1,en face,43,3,sale,1
4,29,54,Poland,6592,P40,brown,2,en face,43,3,sale,1
4,29,55,Poland,6592,P40,brown,2,en face,43,3,sale,1
4,29,56,Poland,6592,P42,gray,2,profile,28,3,sale,0
4,29,57,Poland,6592,P43,green,3,profile,38,3,sale,1
4,29,58,Poland,6592,P43,green,3,profile,38,3,sale,1
4,29,59,Poland,6592,P44,pink,3,profile,28,3,sale,0
4,29,60,Poland,6592,P44,pink,3,profile,28,3,sale,0
4,29,61,Poland,6592,P45,of many colors,3,en face,33,3,sale,0
4,29,62,Poland,6592,P46,white,4,en face,28,3,sale,0
4,29,63,Poland,6592,P46,white,4,en face,28,3,sale,0
4,29,64,Poland,6592,P47,white,4,en face,28,3,sale,0
4,29,65,Poland,6592,P47,white,4,en face,28,3,sale,0
4,29,66,Poland,6592,P48,of many colors,4,profile,33,3,sale,0
4,29,67,Poland,6592,P48,of many colors,4,profile,33,3,sale,0
4,29,68,Poland,6592,P49,white,5,en face,33,3,sale,0
4,29,69,Poland,6592,P50,gray,5,profile,33,3,sale,0
4,29,70,Poland,6592,P50,gray,5,profile,33,3,sale,0
4,29,71,Poland,6592,P51,of many colors,5,en face,28,3,sale,0
4,29,72,Poland,6592,P51,of many colors,5,en face,28,3,sale,0
4,29,73,Poland,6592,P52,pink,6,profile,23,3,sale,0
4,29,74,Poland,6592,P52,pink,6,profile,23,3,sale,0
4,29,75,Poland,6592,P53,black,6,profile,38,3,sale,1
4,29,76,Poland,6592,P55,white,1,profile,33,4,sale,0
4,29,77,Poland,6592,P55,white,1,profile,33,4,sale,0
4,29,78,Poland,6592,P61,beige,3,profile,28,4,sale,0
4,29,79,Poland,6592,P61,beige,3,profile,28,4,sale,0
4,29,80,Poland,6592,P62,red,3,profile,33,4,sale,0
4,29,81,Poland,6592,P62,red,3,profile,33,4,sale,0
4,29,82,Poland,6592,P62,red,3,profile,33,4,sale,0
4,29,83,Poland,6592,P63,white,3,profile,28,4,sale,0
4,29,84,Poland,6592,P64,red,4,profile,28,4,sale,0
4,29,85,Poland,6592,P64,red,4,profile,28,4,sale,0
4,29,86,Poland,6592,P72,white,6,en face,33,4,sale,0
4,29,87,Poland,6592,P70,gray,6,profile,38,4,sale,1
4,29,88,Poland,6592,P67,of many colors,5,en face,38,4,sale,1
4,29,89,Poland,6592,P65,of many colors,4,profile,43,4,sale,1
4,29,90,Poland,6592,P66,of many colors,4,profile,43,4,sale,1
4,29,91,Poland,6592,P73,pink,1,profile,33,5,sale,0
4,29,92,Poland,6592,P73,pink,1,profile,33,5,sale,0
4,29,93,Poland,6592,P74,red,1,profile,33,5,sale,0
4,29,94,Poland,6592,P74,red,1,profile,33,5,sale,0
4,29,95,Poland,6592,P75,green,1,en face,33,5,sale,0
4,29,96,Poland,6592,P75,green,1,en face,33,5,sale,0
4,29,97,Poland,6592,P76,black,2,profile,43,5,sale,1
4,29,98,Poland,6592,P76,black,2,profile,43,5,sale,1
4,29,99,Poland,6592,P77,green,2,en face,43,5,sale,1
4,29,100,Poland,6592,P77,green,2,en face,43,5,sale,1
4,29,101,Poland,6592,P78,white,2,profile,48,5,sale,1
4,29,102,Poland,6592,P78,white,2,profile,48,5,sale,1
4,29,103,Poland,6592,P78,white,2,profile,48,5,sale,1
4,29,104,Poland,6592,P77,green,2,en face,43,5,sale,1
4,29,105,Poland,6592,P78,white,2,profile,48,5,sale,1
4,29,106,Poland,6592,P80,green,3,en face,28,5,sale,0
4,29,107,Poland,6592,P80,green,3,en face,28,5,sale,0
4,29,108,Poland,6592,P81,brown,3,profile,43,5,sale,1
4,29,109,Poland,6592,P81,brown,3,profile,43,5,sale,1
4,29,110,Poland,6592,P82,gray,4,profile,48,5,sale,1
4,29,111,Poland,6592,P82,gray,4,profile,48,5,sale,1
4,29,112,Poland,6592,P55,white,1,profile,33,4,sale,0
4,29,1,Poland,6593,A1,navy blue,1,en face,28,1,trousers,0
4,29,2,Poland,6593,A16,beige,6,en face,33,1,trousers,0
4,29,3,Poland,6593,A15,white,5,profile,33,1,trousers,0
4,29,4,Poland,6593,A13,beige,5,en face,28,1,trousers,0
4,29,5,Poland,6593,A5,blue,2,en face,43,1,trousers,0
4,29,6,Poland,6593,A8,blue,3,en face,62,1,trousers,1
4,29,7,Poland,6593,A21,beige,1,en face,62,2,trousers,1
4,29,8,Poland,6593,A33,beige,5,en face,38,2,trousers,0
4,29,9,Poland,6593,P9,brown,3,profile,23,1,sale,0
4,29,10,Poland,6593,P39,white,1,en face,43,3,sale,1
4,29,11,Poland,6593,P47,white,4,en face,28,3,sale,0
4,29,12,Poland,6593,P49,white,5,en face,33,3,sale,0
4,29,13,Poland,6593,P16,green,6,en face,33,1,sale,0
4,29,14,Poland,6593,C17,white,6,en face,48,1,blouses,1
4,29,15,Poland,6593,C47,violet,4,profile,18,3,blouses,0
4,29,1,Poland,6594,B12,black,4,en face,38,1,skirts,0
4,29,2,Poland,6594,B16,red,6,en face,52,1,skirts,1
4,29,3,Poland,6594,B2,blue,1,profile,57,1,skirts,1
4,29,4,Poland,6594,B11,black,4,en face,43,1,skirts,0
4,29,1,Poland,6595,C31,red,5,en face,33,2,blouses,0
4,29,2,Poland,6595,C55,violet,1,en face,48,4,blouses,1
4,29,3,Poland,6595,C44,white,3,en face,55,3,blouses,1
4,29,1,Poland,6596,A22,brown,2,en face,62,2,trousers,1
4,29,2,Poland,6596,A33,beige,5,en face,38,2,trousers,0
4,29,3,Poland,6596,C21,white,1,en face,57,2,blouses,1
4,29,1,Poland,6597,C40,white,2,profile,28,3,blouses,0
4,29,1,Poland,6598,A11,blue,4,en face,62,1,trousers,1
4,29,2,Poland,6598,A2,blue,1,en face,43,1,trousers,0
4,29,3,Poland,6598,B11,black,4,en face,43,1,skirts,0
4,29,4,Poland,6598,B16,red,6,en face,52,1,skirts,1
4,29,5,Poland,6598,C2,red,1,en face,43,1,blouses,1
4,29,6,Poland,6598,C5,pink,2,en face,48,1,blouses,1
4,29,7,Poland,6598,C17,white,6,en face,48,1,blouses,1
4,29,1,Poland,6599,C15,gray,5,en face,33,1,blouses,0
4,29,1,Poland,6600,B12,black,4,en face,38,1,skirts,0
4,29,2,Poland,6600,B13,red,5,profile,62,1,skirts,1
4,29,3,Poland,6600,B19,violet,1,en face,38,2,skirts,0
4,29,4,Poland,6600,B30,of many colors,4,en face,57,2,skirts,1
4,29,5,Poland,6600,B31,of many colors,5,en face,57,2,skirts,1
4,29,6,Poland,6600,B25,gray,3,en face,38,2,skirts,0
4,29,7,Poland,6600,B24,pink,2,en face,57,2,skirts,1
4,29,8,Poland,6600,B23,green,2,en face,38,2,skirts,0
4,29,9,Poland,6600,A12,black,4,en face,38,1,trousers,0
4,29,10,Poland,6600,P33,of many colors,5,en face,43,2,sale,1
4,29,1,Poland,6601,C53,white,6,en face,38,3,blouses,0
4,29,1,Poland,6602,B32,gray,5,en face,38,2,skirts,0
4,29,2,Poland,6602,A27,blue,3,en face,55,2,trousers,1
4,29,3,Poland,6602,A29,black,4,en face,60,2,trousers,1
4,29,4,Poland,6602,A10,blue,4,en face,38,1,trousers,0
4,29,1,Czech Republic,6603,A18,brown,6,en face,38,1,trousers,0
4,29,2,Czech Republic,6603,A7,blue,3,en face,43,1,trousers,0
4,29,3,Czech Republic,6603,B23,green,2,en face,38,2,skirts,0
4,29,4,Czech Republic,6603,B26,violet,3,en face,57,2,skirts,1
4,29,5,Czech Republic,6603,B19,violet,1,en face,38,2,skirts,0
4,29,6,Czech Republic,6603,B27,black,3,en face,57,2,skirts,1
4,29,7,Czech Republic,6603,B23,green,2,en face,38,2,skirts,0
4,29,8,Czech Republic,6603,P15,brown,5,profile,38,1,sale,1
4,29,9,Czech Republic,6603,P1,blue,1,en face,38,1,sale,1
4,29,10,Czech Republic,6603,P17,black,6,profile,38,1,sale,1
4,29,1,Poland,6604,A15,white,5,profile,33,1,trousers,0
4,29,1,Poland,6605,C18,of many colors,6,en face,48,1,blouses,1
4,29,2,Poland,6605,C12,white,4,en face,43,1,blouses,1
4,29,1,Poland,6606,B10,black,4,en face,67,1,skirts,1
4,29,2,Poland,6606,B15,of many colors,5,en face,38,1,skirts,0
4,29,3,Poland,6606,B3,red,1,en face,52,1,skirts,1
4,29,4,Poland,6606,B3,red,1,en face,52,1,skirts,1
4,29,5,Poland,6606,C14,of many colors,5,en face,23,1,blouses,0
4,29,6,Poland,6606,P1,blue,1,en face,38,1,sale,1
4,29,7,Poland,6606,P6,black,2,en face,43,1,sale,1
4,29,8,Poland,6606,P17,black,6,profile,38,1,sale,1
4,29,1,Poland,6607,A1,navy blue,1,en face,28,1,trousers,0
4,29,2,Poland,6607,A2,blue,1,en face,43,1,trousers,0
4,29,3,Poland,6607,A3,blue,1,en face,72,1,trousers,1
4,29,4,Poland,6607,A4,blue,2,profile,38,1,trousers,0
4,29,5,Poland,6607,A5,blue,2,en face,43,1,trousers,0
4,29,6,Poland,6607,A6,blue,2,en face,43,1,trousers,0
4,29,7,Poland,6607,A7,blue,3,en face,43,1,trousers,0
4,29,8,Poland,6607,A8,blue,3,en face,62,1,trousers,1
4,29,9,Poland,6607,A13,beige,5,en face,28,1,trousers,0
4,29,10,Poland,6607,A16,beige,6,en face,33,1,trousers,0
4,29,11,Poland,6607,C5,pink,2,en face,48,1,blouses,1
4,29,12,Poland,6607,C7,violet,3,en face,48,1,blouses,1
4,29,13,Poland,6607,C10,of many colors,4,profile,28,1,blouses,0
4,29,14,Poland,6607,C13,of many colors,5,en face,48,1,blouses,1
4,29,15,Poland,6607,C14,of many colors,5,en face,23,1,blouses,0
4,29,16,Poland,6607,C42,green,2,en face,28,3,blouses,0
4,29,17,Poland,6607,P14,black,5,profile,38,1,sale,1
4,29,18,Poland,6607,P15,brown,5,profile,38,1,sale,1
4,29,19,Poland,6607,P6,black,2,en face,43,1,sale,1
4,29,20,Poland,6607,P48,of many colors,4,profile,33,3,sale,0
4,29,1,Poland,6608,A4,blue,2,profile,38,1,trousers,0
4,29,2,Poland,6608,A4,blue,2,profile,38,1,trousers,0
4,29,3,Poland,6608,A29,black,4,en face,60,2,trousers,1
4,29,4,Poland,6608,A41,brown,2,en face,43,3,trousers,0
4,29,5,Poland,6608,P5,blue,2,en face,23,1,sale,0
4,29,6,Poland,6608,P5,blue,2,en face,23,1,sale,0
4,29,7,Poland,6608,P35,brown,6,en face,28,2,sale,0
4,29,8,Poland,6608,P56,black,1,en face,33,4,sale,0
4,29,9,Poland,6608,P60,white,2,en face,28,4,sale,0
4,29,10,Poland,6608,C7,violet,3,en face,48,1,blouses,1
4,29,11,Poland,6608,P59,black,2,profile,38,4,sale,1
4,29,12,Poland,6608,P12,brown,4,en face,33,1,sale,0
4,29,13,Poland,6608,P6,black,2,en face,43,1,sale,1
4,29,1,Poland,6609,P16,green,6,en face,33,1,sale,0
4,29,2,Poland,6609,B19,violet,1,en face,38,2,skirts,0
4,29,3,Poland,6609,B28,of many colors,4,en face,38,2,skirts,0
4,29,4,Poland,6609,B5,white,2,profile,52,1,skirts,1
4,29,1,Poland,6610,C14,of many colors,5,en face,23,1,blouses,0
4,29,2,Poland,6610,A2,blue,1,en face,43,1,trousers,0
4,29,3,Poland,6610,A18,brown,6,en face,38,1,trousers,0
4,29,4,Poland,6610,A18,brown,6,en face,38,1,trousers,0
4,29,5,Poland,6610,A11,blue,4,en face,62,1,trousers,1
4,29,1,net (*.net),6611,A13,beige,5,en face,28,1,trousers,0
4,29,2,net (*.net),6611,A18,brown,6,en face,38,1,trousers,0
4,29,3,net (*.net),6611,A33,beige,5,en face,38,2,trousers,0
4,29,4,net (*.net),6611,C4,brown,2,en face,48,1,blouses,1
4,29,5,net (*.net),6611,C25,black,3,en face,33,2,blouses,0
4,29,6,net (*.net),6611,C56,gray,1,profile,57,4,blouses,1
4,29,1,Poland,6612,P6,black,2,en face,43,1,sale,1
4,29,1,Poland,6613,B4,olive,2,en face,52,1,skirts,1
4,29,1,Poland,6614,A11,blue,4,en face,62,1,trousers,1
4,29,2,Poland,6614,A38,gray,1,en face,62,3,trousers,1
4,29,1,Poland,6615,P36,black,6,en face,43,2,sale,1
4,29,2,Poland,6615,P49,white,5,en face,33,3,sale,0
4,29,3,Poland,6615,P70,gray,6,profile,38,4,sale,1
4,29,4,Poland,6615,B11,black,4,en face,43,1,skirts,0
4,29,1,Poland,6616,P11,brown,4,profile,38,1,sale,1
4,29,1,Poland,6617,A4,blue,2,profile,38,1,trousers,0
4,29,2,Poland,6617,A2,blue,1,en face,43,1,trousers,0
4,29,3,Poland,6617,B9,beige,3,en face,48,1,skirts,0
4,29,1,Poland,6618,A4,blue,2,profile,38,1,trousers,0
4,29,2,Poland,6618,A25,beige,3,en face,38,2,trousers,0
4,29,3,Poland,6618,A27,blue,3,en face,55,2,trousers,1
4,29,4,Poland,6618,C7,violet,3,en face,48,1,blouses,1
4,29,5,Poland,6618,C46,black,4,en face,48,3,blouses,1
4,29,1,Poland,6619,B4,olive,2,en face,52,1,skirts,1
4,29,2,Poland,6619,A28,beige,4,profile,43,2,trousers,0
4,29,3,Poland,6619,P24,gray,2,en face,43,2,sale,1
4,29,4,Poland,6619,P27,gray,3,profile,33,2,sale,0
4,29,1,Poland,6620,A11,blue,4,en face,62,1,trousers,1
4,29,2,Poland,6620,A4,blue,2,profile,38,1,trousers,0
4,29,3,Poland,6620,C9,gray,3,en face,48,1,blouses,1
4,29,4,Poland,6620,C5,pink,2,en face,48,1,blouses,1
4,29,5,Poland,6620,C56,gray,1,profile,57,4,blouses,1
4,29,6,Poland,6620,C57,burgundy,1,profile,33,4,blouses,0
4,29,7,Poland,6620,C56,gray,1,profile,57,4,blouses,1
4,29,8,Poland,6620,A9,blue,3,en face,82,1,trousers,1
4,29,9,Poland,6620,A42,gray,2,en face,28,3,trousers,0
4,29,10,Poland,6620,C41,violet,2,en face,28,3,blouses,0
4,29,11,Poland,6620,P26,brown,3,en face,43,2,sale,1
4,29,12,Poland,6620,P39,white,1,en face,43,3,sale,1
4,29,13,Poland,6620,P50,gray,5,profile,33,3,sale,0
4,29,14,Poland,6620,P61,beige,3,profile,28,4,sale,0
4,29,15,Poland,6620,C56,gray,1,profile,57,4,blouses,1
4,29,16,Poland,6620,C29,gray,4,profile,52,2,blouses,1
4,29,17,Poland,6620,C26,white,3,en face,28,2,blouses,0
4,29,18,Poland,6620,C49,brown,5,profile,26,3,blouses,0
4,29,19,Poland,6620,C53,white,6,en face,38,3,blouses,0
4,29,20,Poland,6620,C42,green,2,en face,28,3,blouses,0
4,29,21,Poland,6620,C12,white,4,en face,43,1,blouses,1
4,29,22,Poland,6620,C15,gray,5,en face,33,1,blouses,0
4,29,23,Poland,6620,C24,red,2,en face,33,2,blouses,0
4,29,24,Poland,6620,C40,white,2,profile,28,3,blouses,0
4,29,25,Poland,6620,C51,gray,5,en face,20,3,blouses,0
4,29,26,Poland,6620,C37,black,1,en face,43,3,blouses,1
4,29,27,Poland,6620,C50,of many colors,5,profile,20,3,blouses,0
4,29,28,Poland,6620,C56,gray,1,profile,57,4,blouses,1
4,29,29,Poland,6620,C44,white,3,en face,55,3,blouses,1
4,29,30,Poland,6620,C46,black,4,en face,48,3,blouses,1
4,29,31,Poland,6620,C28,black,4,profile,48,2,blouses,1
4,29,32,Poland,6620,C30,black,4,profile,28,2,blouses,0
4,29,33,Poland,6620,C36,white,6,en face,43,2,blouses,1
4,29,34,Poland,6620,C8,black,3,profile,48,1,blouses,1
4,29,35,Poland,6620,C26,white,3,en face,28,2,blouses,0
4,29,36,Poland,6620,C51,gray,5,en face,20,3,blouses,0
4,29,37,Poland,6620,C56,gray,1,profile,57,4,blouses,1
4,29,38,Poland,6620,C56,gray,1,profile,57,4,blouses,1
4,29,39,Poland,6620,P4,brown,2,en face,38,1,sale,1
4,29,40,Poland,6620,P5,blue,2,en face,23,1,sale,0
4,29,41,Poland,6620,P18,black,6,en face,28,1,sale,0
4,29,42,Poland,6620,P19,black,1,en face,48,2,sale,1
4,29,43,Poland,6620,P29,burgundy,4,profile,33,2,sale,0
4,29,44,Poland,6620,P74,red,1,profile,33,5,sale,0
4,29,45,Poland,6620,C56,gray,1,profile,57,4,blouses,1
4,29,1,Poland,6621,P6,black,2,en face,43,1,sale,1
4,29,2,Poland,6621,P48,of many colors,4,profile,33,3,sale,0
4,29,1,Poland,6622,C7,violet,3,en face,48,1,blouses,1
4,29,2,Poland,6622,P1,blue,1,en face,38,1,sale,1
4,29,1,Czech Republic,6623,A11,blue,4,en face,62,1,trousers,1
4,29,2,Czech Republic,6623,B3,red,1,en face,52,1,skirts,1
4,29,3,Czech Republic,6623,A6,blue,2,en face,43,1,trousers,0
4,29,4,Czech Republic,6623,C18,of many colors,6,en face,48,1,blouses,1
4,29,5,Czech Republic,6623,C11,green,4,en face,33,1,blouses,0
4,29,6,Czech Republic,6623,C1,brown,1,profile,28,1,blouses,0
4,29,7,Czech Republic,6623,C4,brown,2,en face,48,1,blouses,1
4,29,8,Czech Republic,6623,C13,of many colors,5,en face,48,1,blouses,1
4,29,9,Czech Republic,6623,C5,pink,2,en face,48,1,blouses,1
4,29,10,Czech Republic,6623,A12,black,4,en face,38,1,trousers,0
4,29,11,Czech Republic,6623,A11,blue,4,en face,62,1,trousers,1
4,29,1,unidentified,6624,A5,blue,2,en face,43,1,trousers,0
4,29,1,Poland,6625,P17,black,6,profile,38,1,sale,1
4,29,1,Poland,6626,P49,white,5,en face,33,3,sale,0
4,29,2,Poland,6626,P47,white,4,en face,28,3,sale,0
4,29,1,Poland,6627,A18,brown,6,en face,38,1,trousers,0
4,29,2,Poland,6627,A20,black,1,profile,38,2,trousers,0
4,29,3,Poland,6627,A20,black,1,profile,38,2,trousers,0
4,29,4,Poland,6627,A31,gray,5,profile,62,2,trousers,1
4,29,5,Poland,6627,C7,violet,3,en face,48,1,blouses,1
4,29,6,Poland,6627,C7,violet,3,en face,48,1,blouses,1
4,29,7,Poland,6627,C40,white,2,profile,28,3,blouses,0
4,29,8,Poland,6627,C48,gray,4,en face,28,3,blouses,0
4,29,9,Poland,6627,P39,white,1,en face,43,3,sale,1
4,29,10,Poland,6627,P72,white,6,en face,33,4,sale,0
4,29,11,Poland,6627,C20,violet,1,profile,48,2,blouses,1
4,29,12,Poland,6627,C35,of many colors,6,en face,50,2,blouses,1
4,29,13,Poland,6627,C47,violet,4,profile,18,3,blouses,0
4,29,14,Poland,6627,A20,black,1,profile,38,2,trousers,0
4,29,15,Poland,6627,A18,brown,6,en face,38,1,trousers,0
4,29,16,Poland,6627,C7,violet,3,en face,48,1,blouses,1
4,29,17,Poland,6627,C47,violet,4,profile,18,3,blouses,0
4,29,18,Poland,6627,C48,gray,4,en face,28,3,blouses,0
4,29,19,Poland,6627,C43,gray,3,profile,28,3,blouses,0
4,29,20,Poland,6627,C49,brown,5,profile,26,3,blouses,0
4,29,21,Poland,6627,C55,violet,1,en face,48,4,blouses,1
4,29,22,Poland,6627,C48,gray,4,en face,28,3,blouses,0
4,29,23,Poland,6627,C7,violet,3,en face,48,1,blouses,1
4,29,24,Poland,6627,A18,brown,6,en face,38,1,trousers,0
4,29,25,Poland,6627,C48,gray,4,en face,28,3,blouses,0
4,29,26,Poland,6627,C47,violet,4,profile,18,3,blouses,0
4,29,27,Poland,6627,A31,gray,5,profile,62,2,trousers,1
4,29,28,Poland,6627,C7,violet,3,en face,48,1,blouses,1
4,29,1,Poland,6628,B4,olive,2,en face,52,1,skirts,1
4,29,2,Poland,6628,A15,white,5,profile,33,1,trousers,0
4,29,1,Poland,6629,P12,brown,4,en face,33,1,sale,0
4,29,2,Poland,6629,P12,brown,4,en face,33,1,sale,0
4,29,1,Poland,6630,B24,pink,2,en face,57,2,skirts,1
4,29,1,Poland,6631,B24,pink,2,en face,57,2,skirts,1
4,29,1,Poland,6632,B30,of many colors,4,en face,57,2,skirts,1
4,29,2,Poland,6632,B23,green,2,en face,38,2,skirts,0
4,29,3,Poland,6632,A31,gray,5,profile,62,2,trousers,1
4,29,4,Poland,6632,C17,white,6,en face,48,1,blouses,1
4,29,1,Poland,6633,P6,black,2,en face,43,1,sale,1
4,29,2,Poland,6633,A27,blue,3,en face,55,2,trousers,1
4,29,3,Poland,6633,A31,gray,5,profile,62,2,trousers,1
4,29,4,Poland,6633,A28,beige,4,profile,43,2,trousers,0
4,29,1,Poland,6634,P34,of many colors,6,profile,48,2,sale,1
4,29,2,Poland,6634,P33,of many colors,5,en face,43,2,sale,1
4,29,1,Poland,6635,C1,brown,1,profile,28,1,blouses,0
4,29,2,Poland,6635,C17,white,6,en face,48,1,blouses,1
4,29,3,Poland,6635,C40,white,2,profile,28,3,blouses,0
4,29,4,Poland,6635,C37,black,1,en face,43,3,blouses,1
4,29,5,Poland,6635,C42,green,2,en face,28,3,blouses,0
4,29,6,Poland,6635,A2,blue,1,en face,43,1,trousers,0
4,29,7,Poland,6635,B24,pink,2,en face,57,2,skirts,1
4,29,1,Poland,6636,C5,pink,2,en face,48,1,blouses,1
4,29,2,Poland,6636,C5,pink,2,en face,48,1,blouses,1
4,29,3,Poland,6636,C23,blue,2,en face,43,2,blouses,1
4,29,4,Poland,6636,C24,red,2,en face,33,2,blouses,0
4,29,5,Poland,6636,C40,white,2,profile,28,3,blouses,0
4,29,6,Poland,6636,B24,pink,2,en face,57,2,skirts,1
4,29,7,Poland,6636,A6,blue,2,en face,43,1,trousers,0
4,29,1,Poland,6637,P13,brown,5,en face,38,1,sale,1
4,29,2,Poland,6637,P48,of many colors,4,profile,33,3,sale,0
4,29,1,Poland,6638,P69,of many colors,5,en face,43,4,sale,1
4,29,2,Poland,6638,P56,black,1,en face,33,4,sale,0
4,29,3,Poland,6638,P6,black,2,en face,43,1,sale,1
4,29,1,Poland,6639,A3,blue,1,en face,72,1,trousers,1
4,29,2,Poland,6639,A9,blue,3,en face,82,1,trousers,1
4,29,3,Poland,6639,A10,blue,4,en face,38,1,trousers,0
4,29,1,Poland,6640,C7,violet,3,en face,48,1,blouses,1
4,29,2,Poland,6640,C16,violet,6,en face,28,1,blouses,0
4,29,3,Poland,6640,C27,pink,3,en face,48,2,blouses,1
